author,comment,date,url,product,stars,price,currency,weight
Татьяна,"Огурцы вкусные, когда свежие, но привозили более менее свежими только пару раз, обычно либо уже вялые (как сегодня привезли), либо уже на второй день такими становятся.",17 мая 2025  · Карта: xxx74,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",3,193,руб,/шт
САРИЯ,"Ужасно невкусные огурцы.залежалые , внутри появилась желтизна уже.",17 мая 2025  · Карта: xxx51,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",3,193,руб,/шт
НАТАЛЬЯ,Вкусные огурчики 👍👍👍,17 мая 2025  · Карта: xxx99,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",5,193,руб,/шт
Марина,"Вялые с одной стороны, фото нет, покупала доя мамы",16 мая 2025  · Карта: xxx22,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",3,193,руб,/шт
Екатерина Витальевна,Безвкусные,15 мая 2025  · Карта: xxx96,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",2,193,руб,/шт
Ирина,Огурчик свежие и очень вкусные .,15 мая 2025  · Карта: xxx65,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",5,193,руб,/шт
Марина,Вкусно и полезно,14 мая 2025  · Карта: xxx80,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",5,193,руб,/шт
НАТАЛЬЯ,"Гладкие огурцы в мини формате. Маленькие, тонкие, очень мягкие, как будто давно лежали. Не понравились. Цена не соответствует качеству.",14 мая 2025  · Карта: xxx21,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",3,193,руб,/шт
Елена,"Хорошие огурчики. Кожица тонкая, зернышки очень мелкие. В салат отлично подошли.",14 мая 2025  · Карта: xxx08,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",5,193,руб,/шт
Покупатель,Огурцы были мятые и погнившие внизу,13 мая 2025  · Карта: xxx24,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",2,193,руб,/шт
ЛИЛЯ АЛЕКСАНДРОВНА,"Огурцы сочные,кожица тонкая,зернышки мелкие. Понравились",13 мая 2025  · Карта: xxx56,https://vkusvill.ru/goods/ogurtsy-botanika-420-g-110649.html,"Огурцы Ботаника, 420 г",5,193,руб,/шт
